,행정동코드,시도명,시군구명,행정동,법정동코드,동리명,기간,자치구,계_정원,국공립_정원,민간_정원,가정_정원,직장_정원,계_현원,국공립_현원,민간_현원,가정_현원,직장_현원,기타_정원,기타_현원,합계_정원충족률,국공립_정원충족률,민간_정원충족률,가정_정원충족률,직장_정원충족률,기타_정원충족률,합계,국공립,사회복지법인,법인·단체 등,민간,가정,부모협동,직장,기타,시설비중_국공립,시설비중_민간,시설비중_가정,시설비중_직장,시설비중_기타,0~5세인구수,국공립_이용률,민간_이용률,가정_이용률,직장_이용률,기타_이용률,국공립_수요
168,1114064500,서울특별시,중구,청구동,1114016200,신당동,2020,중구,180,141,0,39,0,142,107,0,35,0,0,0,0.7888888888888889,0.7588652482269503,,0.8974358974358975,,,4,2,0,0,0,2,0,0,0,0.5,0.0,0.5,0.0,0.0,429,0.2494172494172494,0.0,0.08158508158508158,0.0,0.0,0.5695911653358462
169,1114066500,서울특별시,중구,동화동,1114016200,신당동,2020,중구,250,235,0,15,0,192,187,0,5,0,0,0,0.768,0.7957446808510639,,0.3333333333333333,,,4,3,0,0,0,1,0,0,0,0.75,0.0,0.25,0.0,0.0,417,0.44844124700239807,0.0,0.011990407673860911,0.0,0.0,0.4388999438746875
170,1114067000,서울특별시,중구,황학동,1114016500,황학동,2020,중구,289,249,0,40,0,258,218,0,40,0,0,0,0.8927335640138409,0.8755020080321285,,1.0,,,6,4,0,0,0,2,0,0,0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,504,0.43253968253968256,0.0,0.07936507936507936,0.0,0.0,0.49681264741505704
171,1114068000,서울특별시,중구,중림동,1114017100,중림동,2020,중구,357,225,0,58,0,314,203,0,53,0,74,58,0.8795518207282913,0.9022222222222223,,0.9137931034482759,,0.7837837837837838,7,3,0,1,0,3,0,0,1,0.42857142857142855,0.0,0.42857142857142855,0.0,0.14285714285714285,686,0.29591836734693877,0.0,0.07725947521865889,0.0,0.08454810495626822,0.6352380952380953
172,1114068000,서울특별시,중구,중림동,1114017200,의주로2가,2020,중구,357,225,0,58,0,314,203,0,53,0,74,58,0.8795518207282913,0.9022222222222223,,0.9137931034482759,,0.7837837837837838,7,3,0,1,0,3,0,0,1,0.42857142857142855,0.0,0.42857142857142855,0.0,0.14285714285714285,686,0.29591836734693877,0.0,0.07725947521865889,0.0,0.08454810495626822,0.6352380952380953
173,1114068000,서울특별시,중구,중림동,1114017300,만리동1가,2020,중구,357,225,0,58,0,314,203,0,53,0,74,58,0.8795518207282913,0.9022222222222223,,0.9137931034482759,,0.7837837837837838,7,3,0,1,0,3,0,0,1,0.42857142857142855,0.0,0.42857142857142855,0.0,0.14285714285714285,686,0.29591836734693877,0.0,0.07725947521865889,0.0,0.08454810495626822,0.6352380952380953
174,1114068000,서울특별시,중구,중림동,1114017400,만리동2가,2020,중구,357,225,0,58,0,314,203,0,53,0,74,58,0.8795518207282913,0.9022222222222223,,0.9137931034482759,,0.7837837837837838,7,3,0,1,0,3,0,0,1,0.42857142857142855,0.0,0.42857142857142855,0.0,0.14285714285714285,686,0.29591836734693877,0.0,0.07725947521865889,0.0,0.08454810495626822,0.6352380952380953
175,1117051000,서울특별시,용산구,후암동,1117010100,후암동,2020,용산구,480,153,167,59,0,403,143,127,44,0,101,89,0.8395833333333333,0.934640522875817,0.7604790419161677,0.7457627118644068,,0.8811881188118812,9,2,1,1,2,3,0,0,2,0.2222222222222222,0.2222222222222222,0.3333333333333333,0.0,0.2222222222222222,521,0.2744721689059501,0.2437619961612284,0.08445297504798464,0.0,0.1708253358925144,0.6781077114147002
176,1117052000,서울특별시,용산구,용산2가동,1117010200,용산동2가,2020,용산구,141,141,0,0,0,115,115,0,0,0,0,0,0.8156028368794326,0.8156028368794326,,,,,2,2,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,219,0.5251141552511416,0.0,0.0,0.0,0.0,0.3873182421710547
177,1117052000,서울특별시,용산구,용산2가동,1117010300,용산동4가,2020,용산구,141,141,0,0,0,115,115,0,0,0,0,0,0.8156028368794326,0.8156028368794326,,,,,2,2,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,219,0.5251141552511416,0.0,0.0,0.0,0.0,0.3873182421710547
178,1117053000,서울특별시,용산구,남영동,1117010400,갈월동,2020,용산구,131,45,0,0,49,113,43,0,0,39,37,31,0.8625954198473282,0.9555555555555556,,,0.7959183673469388,0.8378378378378378,3,1,1,0,0,0,0,1,1,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,109,0.3944954128440367,0.0,0.0,0.3577981651376147,0.28440366972477066,0.5785932721712538
179,1117053000,서울특별시,용산구,남영동,1117010500,남영동,2020,용산구,131,45,0,0,49,113,43,0,0,39,37,31,0.8625954198473282,0.9555555555555556,,,0.7959183673469388,0.8378378378378378,3,1,1,0,0,0,0,1,1,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,109,0.3944954128440367,0.0,0.0,0.3577981651376147,0.28440366972477066,0.5785932721712538
180,1117053000,서울특별시,용산구,남영동,1117010600,용산동1가,2020,용산구,131,45,0,0,49,113,43,0,0,39,37,31,0.8625954198473282,0.9555555555555556,,,0.7959183673469388,0.8378378378378378,3,1,1,0,0,0,0,1,1,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,109,0.3944954128440367,0.0,0.0,0.3577981651376147,0.28440366972477066,0.5785932721712538
181,1117053000,서울특별시,용산구,남영동,1117010700,동자동,2020,용산구,131,45,0,0,49,113,43,0,0,39,37,31,0.8625954198473282,0.9555555555555556,,,0.7959183673469388,0.8378378378378378,3,1,1,0,0,0,0,1,1,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,109,0.3944954128440367,0.0,0.0,0.3577981651376147,0.28440366972477066,0.5785932721712538
182,1117055500,서울특별시,용산구,청파동,1117010800,서계동,2020,용산구,560,168,191,37,80,447,147,155,15,58,84,72,0.7982142857142858,0.875,0.8115183246073299,0.40540540540540543,0.725,0.8571428571428571,10,2,0,1,4,2,0,1,1,0.2,0.4,0.2,0.1,0.1,359,0.40947075208913647,0.43175487465181056,0.04178272980501393,0.1615598885793872,0.20055710306406685,0.5167130919220055
183,1117055500,서울특별시,용산구,청파동,1117010900,청파동1가,2020,용산구,560,168,191,37,80,447,147,155,15,58,84,72,0.7982142857142858,0.875,0.8115183246073299,0.40540540540540543,0.725,0.8571428571428571,10,2,0,1,4,2,0,1,1,0.2,0.4,0.2,0.1,0.1,359,0.40947075208913647,0.43175487465181056,0.04178272980501393,0.1615598885793872,0.20055710306406685,0.5167130919220055
184,1117055500,서울특별시,용산구,청파동,1117011000,청파동2가,2020,용산구,560,168,191,37,80,447,147,155,15,58,84,72,0.7982142857142858,0.875,0.8115183246073299,0.40540540540540543,0.725,0.8571428571428571,10,2,0,1,4,2,0,1,1,0.2,0.4,0.2,0.1,0.1,359,0.40947075208913647,0.43175487465181056,0.04178272980501393,0.1615598885793872,0.20055710306406685,0.5167130919220055
185,1117055500,서울특별시,용산구,청파동,1117011100,청파동3가,2020,용산구,560,168,191,37,80,447,147,155,15,58,84,72,0.7982142857142858,0.875,0.8115183246073299,0.40540540540540543,0.725,0.8571428571428571,10,2,0,1,4,2,0,1,1,0.2,0.4,0.2,0.1,0.1,359,0.40947075208913647,0.43175487465181056,0.04178272980501393,0.1615598885793872,0.20055710306406685,0.5167130919220055
186,1117058000,서울특별시,용산구,효창동,1117011900,효창동,2020,용산구,391,124,214,33,0,327,116,172,20,0,20,19,0.8363171355498721,0.9354838709677419,0.8037383177570093,0.6060606060606061,,0.95,9,3,0,1,3,2,0,0,1,0.3333333333333333,0.3333333333333333,0.2222222222222222,0.0,0.1111111111111111,475,0.24421052631578946,0.36210526315789476,0.042105263157894736,0.0,0.04,0.7070288624787776
187,1117059000,서울특별시,용산구,용문동,1117012000,도원동,2020,용산구,365,90,156,79,0,293,83,124,53,0,40,33,0.8027397260273973,0.9222222222222223,0.7948717948717948,0.6708860759493671,,0.825,9,2,0,1,2,4,0,0,1,0.2222222222222222,0.2222222222222222,0.4444444444444444,0.0,0.1111111111111111,468,0.17735042735042736,0.26495726495726496,0.11324786324786325,0.0,0.07051282051282051,0.7586657169990504
188,1117059000,서울특별시,용산구,용문동,1117012100,용문동,2020,용산구,365,90,156,79,0,293,83,124,53,0,40,33,0.8027397260273973,0.9222222222222223,0.7948717948717948,0.6708860759493671,,0.825,9,2,0,1,2,4,0,0,1,0.2222222222222222,0.2222222222222222,0.4444444444444444,0.0,0.1111111111111111,468,0.17735042735042736,0.26495726495726496,0.11324786324786325,0.0,0.07051282051282051,0.7586657169990504
189,1117062500,서울특별시,용산구,한강로동,1117012400,한강로1가,2020,용산구,609,162,0,20,427,511,146,0,20,345,0,0,0.8390804597701149,0.9012345679012346,,1.0,0.8079625292740047,,8,2,0,0,0,1,0,5,0,0.25,0.0,0.125,0.625,0.0,727,0.20082530949105915,0.0,0.027510316368638238,0.47455295735900965,0.0,0.7202438568784282
190,1117062500,서울특별시,용산구,한강로동,1117012500,한강로2가,2020,용산구,609,162,0,20,427,511,146,0,20,345,0,0,0.8390804597701149,0.9012345679012346,,1.0,0.8079625292740047,,8,2,0,0,0,1,0,5,0,0.25,0.0,0.125,0.625,0.0,727,0.20082530949105915,0.0,0.027510316368638238,0.47455295735900965,0.0,0.7202438568784282
191,1117062500,서울특별시,용산구,한강로동,1117012600,용산동3가,2020,용산구,609,162,0,20,427,511,146,0,20,345,0,0,0.8390804597701149,0.9012345679012346,,1.0,0.8079625292740047,,8,2,0,0,0,1,0,5,0,0.25,0.0,0.125,0.625,0.0,727,0.20082530949105915,0.0,0.027510316368638238,0.47455295735900965,0.0,0.7202438568784282
192,1117062500,서울특별시,용산구,한강로동,1117012700,용산동5가,2020,용산구,609,162,0,20,427,511,146,0,20,345,0,0,0.8390804597701149,0.9012345679012346,,1.0,0.8079625292740047,,8,2,0,0,0,1,0,5,0,0.25,0.0,0.125,0.625,0.0,727,0.20082530949105915,0.0,0.027510316368638238,0.47455295735900965,0.0,0.7202438568784282
193,1117062500,서울특별시,용산구,한강로동,1117012800,한강로3가,2020,용산구,609,162,0,20,427,511,146,0,20,345,0,0,0.8390804597701149,0.9012345679012346,,1.0,0.8079625292740047,,8,2,0,0,0,1,0,5,0,0.25,0.0,0.125,0.625,0.0,727,0.20082530949105915,0.0,0.027510316368638238,0.47455295735900965,0.0,0.7202438568784282
194,1117068500,서울특별시,용산구,한남동,1117013100,한남동,2020,용산구,364,145,49,20,150,313,139,49,19,106,0,0,0.8598901098901099,0.9586206896551724,1.0,0.95,0.7066666666666667,,7,2,0,0,1,1,0,3,0,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.42857142857142855,0.0,724,0.1919889502762431,0.06767955801104972,0.026243093922651933,0.1464088397790055,0.0,0.7745761097351876
195,1117069000,서울특별시,용산구,서빙고동,1117013200,동빙고동,2020,용산구,296,166,22,69,39,217,138,4,59,16,0,0,0.7331081081081081,0.8313253012048193,0.18181818181818182,0.855072463768116,0.41025641025641024,,8,2,0,0,1,4,0,1,0,0.25,0.125,0.5,0.125,0.0,375,0.368,0.010666666666666666,0.15733333333333333,0.042666666666666665,0.0,0.5253975903614458
196,1117069000,서울특별시,용산구,서빙고동,1117013300,서빙고동,2020,용산구,296,166,22,69,39,217,138,4,59,16,0,0,0.7331081081081081,0.8313253012048193,0.18181818181818182,0.855072463768116,0.41025641025641024,,8,2,0,0,1,4,0,1,0,0.25,0.125,0.5,0.125,0.0,375,0.368,0.010666666666666666,0.15733333333333333,0.042666666666666665,0.0,0.5253975903614458
197,1117069000,서울특별시,용산구,서빙고동,1117013400,주성동,2020,용산구,296,166,22,69,39,217,138,4,59,16,0,0,0.7331081081081081,0.8313253012048193,0.18181818181818182,0.855072463768116,0.41025641025641024,,8,2,0,0,1,4,0,1,0,0.25,0.125,0.5,0.125,0.0,375,0.368,0.010666666666666666,0.15733333333333333,0.042666666666666665,0.0,0.5253975903614458
198,1117069000,서울특별시,용산구,서빙고동,1117013500,용산동6가,2020,용산구,296,166,22,69,39,217,138,4,59,16,0,0,0.7331081081081081,0.8313253012048193,0.18181818181818182,0.855072463768116,0.41025641025641024,,8,2,0,0,1,4,0,1,0,0.25,0.125,0.5,0.125,0.0,375,0.368,0.010666666666666666,0.15733333333333333,0.042666666666666665,0.0,0.5253975903614458
199,1117070000,서울특별시,용산구,보광동,1117013600,보광동,2020,용산구,275,193,42,40,0,207,145,32,30,0,0,0,0.7527272727272727,0.7512953367875648,0.7619047619047619,0.75,,,5,2,0,0,1,2,0,0,0,0.4,0.2,0.4,0.0,0.0,263,0.5513307984790875,0.12167300380228137,0.11406844106463879,0.0,0.0,0.3370830788628617
200,1120050100,서울특별시,성동구,옥수동,1120011300,옥수동,2020,성동구,758,640,0,118,0,636,524,0,112,0,0,0,0.8390501319261213,0.81875,,0.9491525423728814,,,16,10,0,0,0,6,0,0,0,0.625,0.0,0.375,0.0,0.0,1594,0.328732747804266,0.0,0.07026348808030113,0.0,0.0,0.5496000627352572
201,1120064500,서울특별시,성동구,옥수동,1120011300,옥수동,2020,성동구,758,640,0,118,0,636,524,0,112,0,0,0,0.8390501319261213,0.81875,,0.9491525423728814,,,16,10,0,0,0,6,0,0,0,0.625,0.0,0.375,0.0,0.0,1594,0.328732747804266,0.0,0.07026348808030113,0.0,0.0,0.5496000627352572
202,1120053500,서울특별시,성동구,왕십리도선동,1120010100,상왕십리동,2020,성동구,925,626,133,118,48,716,512,73,104,27,0,0,0.774054054054054,0.8178913738019169,0.5488721804511278,0.8813559322033898,0.5625,,20,11,0,0,2,6,0,1,0,0.55,0.1,0.3,0.05,0.0,1417,0.3613267466478476,0.051517290049400144,0.07339449541284404,0.019054340155257588,0.0,0.5223653445947317
203,1120053500,서울특별시,성동구,왕십리도선동,1120010200,하왕십리동,2020,성동구,925,626,133,118,48,716,512,73,104,27,0,0,0.774054054054054,0.8178913738019169,0.5488721804511278,0.8813559322033898,0.5625,,20,11,0,0,2,6,0,1,0,0.55,0.1,0.3,0.05,0.0,1417,0.3613267466478476,0.051517290049400144,0.07339449541284404,0.019054340155257588,0.0,0.5223653445947317
204,1120053500,서울특별시,성동구,왕십리도선동,1120010300,홍익동,2020,성동구,925,626,133,118,48,716,512,73,104,27,0,0,0.774054054054054,0.8178913738019169,0.5488721804511278,0.8813559322033898,0.5625,,20,11,0,0,2,6,0,1,0,0.55,0.1,0.3,0.05,0.0,1417,0.3613267466478476,0.051517290049400144,0.07339449541284404,0.019054340155257588,0.0,0.5223653445947317
205,1120053500,서울특별시,성동구,왕십리도선동,1120010400,도선동,2020,성동구,925,626,133,118,48,716,512,73,104,27,0,0,0.774054054054054,0.8178913738019169,0.5488721804511278,0.8813559322033898,0.5625,,20,11,0,0,2,6,0,1,0,0.55,0.1,0.3,0.05,0.0,1417,0.3613267466478476,0.051517290049400144,0.07339449541284404,0.019054340155257588,0.0,0.5223653445947317
206,1120054000,서울특별시,성동구,마장동,1120010500,마장동,2020,성동구,633,423,98,112,0,508,365,52,91,0,0,0,0.8025276461295419,0.8628841607565012,0.5306122448979592,0.8125,,,14,6,0,0,2,6,0,0,0,0.42857142857142855,0.14285714285714285,0.42857142857142855,0.0,0.0,693,0.5266955266955267,0.07503607503607504,0.13131313131313133,0.0,0.0,0.4084069332296283
207,1120055000,서울특별시,성동구,사근동,1120010600,사근동,2020,성동구,189,108,0,0,81,160,92,0,0,68,0,0,0.8465608465608465,0.8518518518518519,,,0.8395061728395061,,3,2,0,0,0,0,0,1,0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,255,0.3607843137254902,0.0,0.0,0.26666666666666666,0.0,0.5445170660856935
208,1120055000,서울특별시,성동구,사근동,1120010700,행당동,2020,성동구,189,108,0,0,81,160,92,0,0,68,0,0,0.8465608465608465,0.8518518518518519,,,0.8395061728395061,,3,2,0,0,0,0,0,1,0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,255,0.3607843137254902,0.0,0.0,0.26666666666666666,0.0,0.5445170660856935
209,1120058000,서울특별시,성동구,응봉동,1120010800,응봉동,2020,성동구,252,114,0,59,0,151,78,0,50,0,79,23,0.5992063492063492,0.6842105263157895,,0.847457627118644,,0.2911392405063291,7,3,0,1,0,3,0,0,1,0.42857142857142855,0.0,0.42857142857142855,0.0,0.14285714285714285,633,0.12322274881516587,0.0,0.07898894154818326,0.0,0.036334913112164295,0.5999002244948866
210,1120059000,서울특별시,성동구,금호1가동,1120010900,금호동1가,2020,성동구,625,369,80,97,0,527,323,50,75,0,79,79,0.8432,0.8753387533875339,0.625,0.7731958762886598,,1.0,12,5,0,1,1,5,0,0,1,0.4166666666666667,0.08333333333333333,0.4166666666666667,0.0,0.08333333333333333,809,0.3992583436341162,0.06180469715698393,0.09270704573547589,0.0,0.09765142150803462,0.525852452591275
211,1120061500,서울특별시,성동구,금호2.3가동,1120011000,금호동2가,2020,성동구,673,455,160,58,0,527,345,127,55,0,0,0,0.7830609212481426,0.7582417582417582,0.79375,0.9482758620689655,,,15,9,0,0,3,3,0,0,0,0.6,0.2,0.2,0.0,0.0,1179,0.2926208651399491,0.1077184054283291,0.04664970313825276,0.0,0.0,0.5363643989598188
212,1120061500,서울특별시,성동구,금호2.3가동,1120011100,금호동3가,2020,성동구,673,455,160,58,0,527,345,127,55,0,0,0,0.7830609212481426,0.7582417582417582,0.79375,0.9482758620689655,,,15,9,0,0,3,3,0,0,0,0.6,0.2,0.2,0.0,0.0,1179,0.2926208651399491,0.1077184054283291,0.04664970313825276,0.0,0.0,0.5363643989598188
213,1120062000,서울특별시,성동구,금호4가동,1120011200,금호동4가,2020,성동구,405,164,122,119,0,314,136,95,83,0,0,0,0.7753086419753087,0.8292682926829268,0.7786885245901639,0.6974789915966386,,,11,3,0,0,2,6,0,0,0,0.2727272727272727,0.18181818181818182,0.5454545454545454,0.0,0.0,869,0.1565017261219793,0.1093210586881473,0.09551208285385501,0.0,0.0,0.699486373459822
214,1120071000,서울특별시,성동구,화양동,1120011600,화양동,2020,광진구,287,120,147,20,0,201,91,93,17,0,0,0,0.7003484320557491,0.7583333333333333,0.6326530612244898,0.85,,,6,2,0,0,3,1,0,0,0,0.3333333333333333,0.5,0.16666666666666666,0.0,0.0,209,0.4354066985645933,0.4449760765550239,0.08133971291866028,0.0,0.0,0.42814992025518345
215,1120071000,서울특별시,성동구,화양동,1120011700,모진동,2020,광진구,287,120,147,20,0,201,91,93,17,0,0,0,0.7003484320557491,0.7583333333333333,0.6326530612244898,0.85,,,6,2,0,0,3,1,0,0,0,0.3333333333333333,0.5,0.16666666666666666,0.0,0.0,209,0.4354066985645933,0.4449760765550239,0.08133971291866028,0.0,0.0,0.42814992025518345
216,1121571000,서울특별시,광진구,화양동,1121510700,화양동,2020,광진구,287,120,147,20,0,201,91,93,17,0,0,0,0.7003484320557491,0.7583333333333333,0.6326530612244898,0.85,,,6,2,0,0,3,1,0,0,0,0.3333333333333333,0.5,0.16666666666666666,0.0,0.0,209,0.4354066985645933,0.4449760765550239,0.08133971291866028,0.0,0.0,0.42814992025518345
217,1121571000,서울특별시,광진구,화양동,1121510800,모진동,2020,광진구,287,120,147,20,0,201,91,93,17,0,0,0,0.7003484320557491,0.7583333333333333,0.6326530612244898,0.85,,,6,2,0,0,3,1,0,0,0,0.3333333333333333,0.5,0.16666666666666666,0.0,0.0,209,0.4354066985645933,0.4449760765550239,0.08133971291866028,0.0,0.0,0.42814992025518345
218,1120072000,서울특별시,성동구,송정동,1120011800,송정동,2020,성동구,286,183,84,19,0,189,127,53,9,0,0,0,0.6608391608391608,0.6939890710382514,0.6309523809523809,0.47368421052631576,,,5,2,0,0,2,1,0,0,0,0.4,0.4,0.2,0.0,0.0,305,0.4163934426229508,0.1737704918032787,0.029508196721311476,0.0,0.0,0.4050165726059303
219,1120073000,서울특별시,성동구,군자동,1120011900,군자동,2020,광진구,505,241,195,38,31,374,205,132,28,9,0,0,0.7405940594059406,0.8506224066390041,0.676923076923077,0.7368421052631579,0.2903225806451613,,11,4,0,0,4,2,0,1,0,0.36363636363636365,0.36363636363636365,0.18181818181818182,0.09090909090909091,0.0,497,0.4124748490945674,0.2655935613682093,0.056338028169014086,0.018108651911468814,0.0,0.4997620578241232
220,1120073000,서울특별시,성동구,군자동,1120012100,능동,2020,광진구,505,241,195,38,31,374,205,132,28,9,0,0,0.7405940594059406,0.8506224066390041,0.676923076923077,0.7368421052631579,0.2903225806451613,,11,4,0,0,4,2,0,1,0,0.36363636363636365,0.36363636363636365,0.18181818181818182,0.09090909090909091,0.0,497,0.4124748490945674,0.2655935613682093,0.056338028169014086,0.018108651911468814,0.0,0.4997620578241232
221,1121573000,서울특별시,광진구,군자동,1121510200,능동,2020,광진구,505,241,195,38,31,374,205,132,28,9,0,0,0.7405940594059406,0.8506224066390041,0.676923076923077,0.7368421052631579,0.2903225806451613,,11,4,0,0,4,2,0,1,0,0.36363636363636365,0.36363636363636365,0.18181818181818182,0.09090909090909091,0.0,497,0.4124748490945674,0.2655935613682093,0.056338028169014086,0.018108651911468814,0.0,0.4997620578241232
222,1121573000,서울특별시,광진구,군자동,1121510900,군자동,2020,광진구,505,241,195,38,31,374,205,132,28,9,0,0,0.7405940594059406,0.8506224066390041,0.676923076923077,0.7368421052631579,0.2903225806451613,,11,4,0,0,4,2,0,1,0,0.36363636363636365,0.36363636363636365,0.18181818181818182,0.09090909090909091,0.0,497,0.4124748490945674,0.2655935613682093,0.056338028169014086,0.018108651911468814,0.0,0.4997620578241232
223,1120078000,서울특별시,성동구,능동,1120012100,능동,2020,광진구,215,175,0,40,0,179,147,0,32,0,0,0,0.8325581395348837,0.84,,0.8,,,5,3,0,0,0,2,0,0,0,0.6,0.0,0.4,0.0,0.0,362,0.40607734806629836,0.0,0.08839779005524862,0.0,0.0,0.4988950276243094
224,1120078000,서울특별시,성동구,능동,1120012400,구의동,2020,광진구,215,175,0,40,0,179,147,0,32,0,0,0,0.8325581395348837,0.84,,0.8,,,5,3,0,0,0,2,0,0,0,0.6,0.0,0.4,0.0,0.0,362,0.40607734806629836,0.0,0.08839779005524862,0.0,0.0,0.4988950276243094
225,1121578000,서울특별시,광진구,능동,1121510200,능동,2020,광진구,215,175,0,40,0,179,147,0,32,0,0,0,0.8325581395348837,0.84,,0.8,,,5,3,0,0,0,2,0,0,0,0.6,0.0,0.4,0.0,0.0,362,0.40607734806629836,0.0,0.08839779005524862,0.0,0.0,0.4988950276243094
226,1120079000,서울특별시,성동구,용답동,1120011800,송정동,2020,성동구,548,263,236,0,49,417,206,191,0,20,0,0,0.7609489051094891,0.7832699619771863,0.809322033898305,,0.40816326530612246,,6,2,0,0,3,0,0,1,0,0.3333333333333333,0.5,0.0,0.16666666666666666,0.0,223,0.9237668161434978,0.8565022421524664,0.0,0.08968609865470852,0.0,0.05971116302068236
227,1120079000,서울특별시,성동구,용답동,1120011900,군자동,2020,성동구,548,263,236,0,49,417,206,191,0,20,0,0,0.7609489051094891,0.7832699619771863,0.809322033898305,,0.40816326530612246,,6,2,0,0,3,0,0,1,0,0.3333333333333333,0.5,0.0,0.16666666666666666,0.0,223,0.9237668161434978,0.8565022421524664,0.0,0.08968609865470852,0.0,0.05971116302068236
228,1120079000,서울특별시,성동구,용답동,1120012100,능동,2020,성동구,548,263,236,0,49,417,206,191,0,20,0,0,0.7609489051094891,0.7832699619771863,0.809322033898305,,0.40816326530612246,,6,2,0,0,3,0,0,1,0,0.3333333333333333,0.5,0.0,0.16666666666666666,0.0,223,0.9237668161434978,0.8565022421524664,0.0,0.08968609865470852,0.0,0.05971116302068236
229,1120079000,서울특별시,성동구,용답동,1120012200,용답동,2020,성동구,548,263,236,0,49,417,206,191,0,20,0,0,0.7609489051094891,0.7832699619771863,0.809322033898305,,0.40816326530612246,,6,2,0,0,3,0,0,1,0,0.3333333333333333,0.5,0.0,0.16666666666666666,0.0,223,0.9237668161434978,0.8565022421524664,0.0,0.08968609865470852,0.0,0.05971116302068236
230,1120081000,서울특별시,성동구,광장동,1120012300,광장동,2020,광진구,510,242,83,136,49,449,231,76,106,36,0,0,0.8803921568627451,0.9545454545454546,0.9156626506024096,0.7794117647058824,0.7346938775510204,,18,8,0,0,2,7,0,1,0,0.4444444444444444,0.1111111111111111,0.3888888888888889,0.05555555555555555,0.0,1282,0.18018720748829953,0.059282371294851796,0.08268330733229329,0.028081123244929798,0.0,0.7825485746702596
231,1120081000,서울특별시,성동구,광장동,1120012400,구의동,2020,광진구,510,242,83,136,49,449,231,76,106,36,0,0,0.8803921568627451,0.9545454545454546,0.9156626506024096,0.7794117647058824,0.7346938775510204,,18,8,0,0,2,7,0,1,0,0.4444444444444444,0.1111111111111111,0.3888888888888889,0.05555555555555555,0.0,1282,0.18018720748829953,0.059282371294851796,0.08268330733229329,0.028081123244929798,0.0,0.7825485746702596
232,1121581000,서울특별시,광진구,광장동,1121510400,광장동,2020,광진구,510,242,83,136,49,449,231,76,106,36,0,0,0.8803921568627451,0.9545454545454546,0.9156626506024096,0.7794117647058824,0.7346938775510204,,18,8,0,0,2,7,0,1,0,0.4444444444444444,0.1111111111111111,0.3888888888888889,0.05555555555555555,0.0,1282,0.18018720748829953,0.059282371294851796,0.08268330733229329,0.028081123244929798,0.0,0.7825485746702596
233,1123053600,서울특별시,동대문구,용신동,1123010100,신설동,2020,동대문구,696,241,307,39,109,501,185,215,27,74,0,0,0.7198275862068966,0.7676348547717843,0.7003257328990228,0.6923076923076923,0.6788990825688074,,15,4,0,0,7,2,0,2,0,0.26666666666666666,0.4666666666666667,0.13333333333333333,0.13333333333333333,0.0,761,0.24310118265440211,0.28252299605781866,0.035479632063074903,0.09724047306176084,0.0,0.5810219137300233
234,1123053600,서울특별시,동대문구,용신동,1123010200,용두동,2020,동대문구,696,241,307,39,109,501,185,215,27,74,0,0,0.7198275862068966,0.7676348547717843,0.7003257328990228,0.6923076923076923,0.6788990825688074,,15,4,0,0,7,2,0,2,0,0.26666666666666666,0.4666666666666667,0.13333333333333333,0.13333333333333333,0.0,761,0.24310118265440211,0.28252299605781866,0.035479632063074903,0.09724047306176084,0.0,0.5810219137300233
235,1123054500,서울특별시,동대문구,제기동,1123010300,제기동,2020,동대문구,579,332,171,76,0,413,276,82,55,0,0,0,0.7132987910189983,0.8313253012048193,0.47953216374269003,0.7236842105263158,,,13,7,0,0,2,4,0,0,0,0.5384615384615384,0.15384615384615385,0.3076923076923077,0.0,0.0,587,0.47018739352640543,0.13969335604770017,0.09369676320272573,0.0,0.0,0.44044662465877144
236,1123070500,서울특별시,동대문구,청량리동,1123010700,청량리동,2020,동대문구,367,142,128,58,39,234,81,87,36,30,0,0,0.6376021798365122,0.5704225352112676,0.6796875,0.6206896551724138,0.7692307692307693,,9,3,0,0,2,3,0,1,0,0.3333333333333333,0.2222222222222222,0.3333333333333333,0.1111111111111111,0.0,407,0.19901719901719903,0.21375921375921375,0.08845208845208845,0.07371007371007371,0.0,0.4568986399972315
237,1123071000,서울특별시,동대문구,회기동,1123010800,회기동,2020,동대문구,223,74,0,39,110,168,67,0,27,74,0,0,0.7533632286995515,0.9054054054054054,,0.6923076923076923,0.6727272727272727,,7,2,0,0,0,2,0,3,0,0.2857142857142857,0.0,0.2857142857142857,0.42857142857142855,0.0,213,0.3145539906103286,0.0,0.1267605633802817,0.3474178403755869,0.0,0.6206065220149727
