,EMD_CD,EMD_NM,SGG_OID,COL_ADM_SE,GID,기간,행정동,행정동코드,시도명,시군구명,행정동,법정동코드,동리명,기간,자치구,계_정원,국공립_정원,민간_정원,가정_정원,직장_정원,계_현원,국공립_현원,민간_현원,가정_현원,직장_현원,기타_정원,기타_현원,합계_정원충족률,국공립_정원충족률,민간_정원충족률,가정_정원충족률,직장_정원충족률,기타_정원충족률,합계,국공립,사회복지법인,법인·단체 등,민간,가정,부모협동,직장,기타,시설비중_국공립,시설비중_민간,시설비중_가정,시설비중_직장,시설비중_기타,0~5세인구수,국공립_이용률,민간_이용률,가정_이용률,직장_이용률,기타_이용률,국공립_수요
0,11440124,연남동,4579,11440,5134,2020,연남동,1111051500,서울특별시,종로구,청운효자동,1111010100,청운동,2020,종로구,656,170,0,0,486,429,127,0,0,302,0,0,0.6539634146341463,0.7470588235294118,,,0.6213991769547325,,5,3,0,0,0,0,0,2,0,0.6,0.0,0.0,0.4,0.0,431,0.29466357308584684,0.0,0.0,0.7006960556844548,0.0,0.5269278012829262
1,11440121,동교동,4899,11440,5145,2020,동교동,1111051500,서울특별시,종로구,청운효자동,1111010200,신교동,2020,종로구,656,170,0,0,486,429,127,0,0,302,0,0,0.6539634146341463,0.7470588235294118,,,0.6213991769547325,,5,3,0,0,0,0,0,2,0,0.6,0.0,0.0,0.4,0.0,431,0.29466357308584684,0.0,0.0,0.7006960556844548,0.0,0.5269278012829262
2,11290104,동소문동1가,1105,11290,2809,2020,동소문동1가,1111051500,서울특별시,종로구,청운효자동,1111010300,궁정동,2020,종로구,656,170,0,0,486,429,127,0,0,302,0,0,0.6539634146341463,0.7470588235294118,,,0.6213991769547325,,5,3,0,0,0,0,0,2,0,0.6,0.0,0.0,0.4,0.0,431,0.29466357308584684,0.0,0.0,0.7006960556844548,0.0,0.5269278012829262
3,11290123,안암동3가,406,11290,2810,2020,안암동3가,1111051500,서울특별시,종로구,청운효자동,1111010400,효자동,2020,종로구,656,170,0,0,486,429,127,0,0,302,0,0,0.6539634146341463,0.7470588235294118,,,0.6213991769547325,,5,3,0,0,0,0,0,2,0,0.6,0.0,0.0,0.4,0.0,431,0.29466357308584684,0.0,0.0,0.7006960556844548,0.0,0.5269278012829262
4,11590103,상도1동,385,11590,2665,2020,상도1동,1111051500,서울특별시,종로구,청운효자동,1111010500,창성동,2020,종로구,656,170,0,0,486,429,127,0,0,302,0,0,0.6539634146341463,0.7470588235294118,,,0.6213991769547325,,5,3,0,0,0,0,0,2,0,0.6,0.0,0.0,0.4,0.0,431,0.29466357308584684,0.0,0.0,0.7006960556844548,0.0,0.5269278012829262
5,11590108,대방동,1346,11590,2666,2020,대방동,1111051500,서울특별시,종로구,청운효자동,1111010800,통인동,2020,종로구,656,170,0,0,486,429,127,0,0,302,0,0,0.6539634146341463,0.7470588235294118,,,0.6213991769547325,,5,3,0,0,0,0,0,2,0,0.6,0.0,0.0,0.4,0.0,431,0.29466357308584684,0.0,0.0,0.7006960556844548,0.0,0.5269278012829262
6,11590109,신대방동,55,11590,2667,2020,신대방동,1111051500,서울특별시,종로구,청운효자동,1111010900,누상동,2020,종로구,656,170,0,0,486,429,127,0,0,302,0,0,0.6539634146341463,0.7470588235294118,,,0.6213991769547325,,5,3,0,0,0,0,0,2,0,0.6,0.0,0.0,0.4,0.0,431,0.29466357308584684,0.0,0.0,0.7006960556844548,0.0,0.5269278012829262
7,11590105,흑석동,54,11590,2668,2020,흑석동,1111051500,서울특별시,종로구,청운효자동,1111011000,누하동,2020,종로구,656,170,0,0,486,429,127,0,0,302,0,0,0.6539634146341463,0.7470588235294118,,,0.6213991769547325,,5,3,0,0,0,0,0,2,0,0.6,0.0,0.0,0.4,0.0,431,0.29466357308584684,0.0,0.0,0.7006960556844548,0.0,0.5269278012829262
8,11590107,사당동,51,11590,2669,2020,사당동,1111051500,서울특별시,종로구,청운효자동,1111011100,옥인동,2020,종로구,656,170,0,0,486,429,127,0,0,302,0,0,0.6539634146341463,0.7470588235294118,,,0.6213991769547325,,5,3,0,0,0,0,0,2,0,0.6,0.0,0.0,0.4,0.0,431,0.29466357308584684,0.0,0.0,0.7006960556844548,0.0,0.5269278012829262
9,11590106,동작동,50,11590,2670,2020,동작동,1111051500,서울특별시,종로구,청운효자동,1111011900,세종로,2020,종로구,656,170,0,0,486,429,127,0,0,302,0,0,0.6539634146341463,0.7470588235294118,,,0.6213991769547325,,5,3,0,0,0,0,0,2,0,0.6,0.0,0.0,0.4,0.0,431,0.29466357308584684,0.0,0.0,0.7006960556844548,0.0,0.5269278012829262
10,11590102,상도동,1025,11590,2671,2020,상도동,1111053000,서울특별시,종로구,사직동,1111010600,통의동,2020,종로구,727,101,58,0,568,570,80,50,0,440,0,0,0.7840440165061898,0.7920792079207921,0.8620689655172413,,0.7746478873239436,,10,1,0,0,1,0,0,8,0,0.1,0.1,0.0,0.8,0.0,284,0.28169014084507044,0.176056338028169,0.0,1.5492957746478873,0.0,0.5689583042811324
11,11590104,본동,49,11590,2672,2020,본동,1111053000,서울특별시,종로구,사직동,1111010700,적선동,2020,종로구,727,101,58,0,568,570,80,50,0,440,0,0,0.7840440165061898,0.7920792079207921,0.8620689655172413,,0.7746478873239436,,10,1,0,0,1,0,0,8,0,0.1,0.1,0.0,0.8,0.0,284,0.28169014084507044,0.176056338028169,0.0,1.5492957746478873,0.0,0.5689583042811324
12,11560131,양화동,179,11560,2673,2020,양화동,1111053000,서울특별시,종로구,사직동,1111011200,체부동,2020,종로구,727,101,58,0,568,570,80,50,0,440,0,0,0.7840440165061898,0.7920792079207921,0.8620689655172413,,0.7746478873239436,,10,1,0,0,1,0,0,8,0,0.1,0.1,0.0,0.8,0.0,284,0.28169014084507044,0.176056338028169,0.0,1.5492957746478873,0.0,0.5689583042811324
13,11560119,문래동1가,162,11560,2674,2020,문래동1가,1111053000,서울특별시,종로구,사직동,1111011300,필운동,2020,종로구,727,101,58,0,568,570,80,50,0,440,0,0,0.7840440165061898,0.7920792079207921,0.8620689655172413,,0.7746478873239436,,10,1,0,0,1,0,0,8,0,0.1,0.1,0.0,0.8,0.0,284,0.28169014084507044,0.176056338028169,0.0,1.5492957746478873,0.0,0.5689583042811324
14,11560118,도림동,530,11560,2675,2020,도림동,1111053000,서울특별시,종로구,사직동,1111011400,내자동,2020,종로구,727,101,58,0,568,570,80,50,0,440,0,0,0.7840440165061898,0.7920792079207921,0.8620689655172413,,0.7746478873239436,,10,1,0,0,1,0,0,8,0,0.1,0.1,0.0,0.8,0.0,284,0.28169014084507044,0.176056338028169,0.0,1.5492957746478873,0.0,0.5689583042811324
15,11560110,여의도동,817,11560,2676,2020,여의도동,1111053000,서울특별시,종로구,사직동,1111011500,사직동,2020,종로구,727,101,58,0,568,570,80,50,0,440,0,0,0.7840440165061898,0.7920792079207921,0.8620689655172413,,0.7746478873239436,,10,1,0,0,1,0,0,8,0,0.1,0.1,0.0,0.8,0.0,284,0.28169014084507044,0.176056338028169,0.0,1.5492957746478873,0.0,0.5689583042811324
16,11560113,당산동3가,159,11560,2677,2020,당산동3가,1111053000,서울특별시,종로구,사직동,1111011600,도렴동,2020,종로구,727,101,58,0,568,570,80,50,0,440,0,0,0.7840440165061898,0.7920792079207921,0.8620689655172413,,0.7746478873239436,,10,1,0,0,1,0,0,8,0,0.1,0.1,0.0,0.8,0.0,284,0.28169014084507044,0.176056338028169,0.0,1.5492957746478873,0.0,0.5689583042811324
17,11290113,삼선동3가,405,11290,2811,2020,삼선동3가,1111053000,서울특별시,종로구,사직동,1111011700,당주동,2020,종로구,727,101,58,0,568,570,80,50,0,440,0,0,0.7840440165061898,0.7920792079207921,0.8620689655172413,,0.7746478873239436,,10,1,0,0,1,0,0,8,0,0.1,0.1,0.0,0.8,0.0,284,0.28169014084507044,0.176056338028169,0.0,1.5492957746478873,0.0,0.5689583042811324
18,11290136,하월곡동,404,11290,2812,2020,하월곡동,1111053000,서울특별시,종로구,사직동,1111011800,내수동,2020,종로구,727,101,58,0,568,570,80,50,0,440,0,0,0.7840440165061898,0.7920792079207921,0.8620689655172413,,0.7746478873239436,,10,1,0,0,1,0,0,8,0,0.1,0.1,0.0,0.8,0.0,284,0.28169014084507044,0.176056338028169,0.0,1.5492957746478873,0.0,0.5689583042811324
19,11290128,보문동6가,401,11290,2814,2020,보문동6가,1111053000,서울특별시,종로구,사직동,1111011900,세종로,2020,종로구,727,101,58,0,568,570,80,50,0,440,0,0,0.7840440165061898,0.7920792079207921,0.8620689655172413,,0.7746478873239436,,10,1,0,0,1,0,0,8,0,0.1,0.1,0.0,0.8,0.0,284,0.28169014084507044,0.176056338028169,0.0,1.5492957746478873,0.0,0.5689583042811324
20,11290126,보문동4가,430,11290,2815,2020,보문동4가,1111053000,서울특별시,종로구,사직동,1111012000,신문로1가,2020,종로구,727,101,58,0,568,570,80,50,0,440,0,0,0.7840440165061898,0.7920792079207921,0.8620689655172413,,0.7746478873239436,,10,1,0,0,1,0,0,8,0,0.1,0.1,0.0,0.8,0.0,284,0.28169014084507044,0.176056338028169,0.0,1.5492957746478873,0.0,0.5689583042811324
21,11290127,보문동5가,429,11290,2816,2020,보문동5가,1111053000,서울특별시,종로구,사직동,1111012100,신문로2가,2020,종로구,727,101,58,0,568,570,80,50,0,440,0,0,0.7840440165061898,0.7920792079207921,0.8620689655172413,,0.7746478873239436,,10,1,0,0,1,0,0,8,0,0.1,0.1,0.0,0.8,0.0,284,0.28169014084507044,0.176056338028169,0.0,1.5492957746478873,0.0,0.5689583042811324
22,11560111,당산동1가,158,11560,2678,2020,당산동1가,1111054000,서울특별시,종로구,삼청동,1111013900,팔판동,2020,종로구,55,32,0,0,0,39,23,0,0,0,23,16,0.7090909090909091,0.71875,,,,0.6956521739130435,2,1,1,0,0,0,0,0,1,0.5,0.0,0.0,0.0,0.5,55,0.41818181818181815,0.0,0.0,0.0,0.2909090909090909,0.41818181818181815
23,11560112,당산동2가,157,11560,2679,2020,당산동2가,1111054000,서울특별시,종로구,삼청동,1111014000,삼청동,2020,종로구,55,32,0,0,0,39,23,0,0,0,23,16,0.7090909090909091,0.71875,,,,0.6956521739130435,2,1,1,0,0,0,0,0,1,0.5,0.0,0.0,0.0,0.5,55,0.41818181818181815,0.0,0.0,0.0,0.2909090909090909,0.41818181818181815
24,11560115,당산동5가,156,11560,2680,2020,당산동5가,1111054000,서울특별시,종로구,삼청동,1111014100,안국동,2020,종로구,55,32,0,0,0,39,23,0,0,0,23,16,0.7090909090909091,0.71875,,,,0.6956521739130435,2,1,1,0,0,0,0,0,1,0.5,0.0,0.0,0.0,0.5,55,0.41818181818181815,0.0,0.0,0.0,0.2909090909090909,0.41818181818181815
25,11560116,당산동6가,155,11560,2681,2020,당산동6가,1111054000,서울특별시,종로구,삼청동,1111014200,소격동,2020,종로구,55,32,0,0,0,39,23,0,0,0,23,16,0.7090909090909091,0.71875,,,,0.6956521739130435,2,1,1,0,0,0,0,0,1,0.5,0.0,0.0,0.0,0.5,55,0.41818181818181815,0.0,0.0,0.0,0.2909090909090909,0.41818181818181815
26,11560129,양평동5가,154,11560,2682,2020,양평동5가,1111054000,서울특별시,종로구,삼청동,1111014300,화동,2020,종로구,55,32,0,0,0,39,23,0,0,0,23,16,0.7090909090909091,0.71875,,,,0.6956521739130435,2,1,1,0,0,0,0,0,1,0.5,0.0,0.0,0.0,0.5,55,0.41818181818181815,0.0,0.0,0.0,0.2909090909090909,0.41818181818181815
27,11560130,양평동6가,153,11560,2683,2020,양평동6가,1111054000,서울특별시,종로구,삼청동,1111014400,사간동,2020,종로구,55,32,0,0,0,39,23,0,0,0,23,16,0.7090909090909091,0.71875,,,,0.6956521739130435,2,1,1,0,0,0,0,0,1,0.5,0.0,0.0,0.0,0.5,55,0.41818181818181815,0.0,0.0,0.0,0.2909090909090909,0.41818181818181815
28,11560106,영등포동5가,152,11560,2684,2020,영등포동5가,1111054000,서울특별시,종로구,삼청동,1111014500,송현동,2020,종로구,55,32,0,0,0,39,23,0,0,0,23,16,0.7090909090909091,0.71875,,,,0.6956521739130435,2,1,1,0,0,0,0,0,1,0.5,0.0,0.0,0.0,0.5,55,0.41818181818181815,0.0,0.0,0.0,0.2909090909090909,0.41818181818181815
29,11560105,영등포동4가,151,11560,2685,2020,영등포동4가,1111055000,서울특별시,종로구,부암동,1111018400,부암동,2020,종로구,154,131,0,0,23,125,113,0,0,12,0,0,0.8116883116883117,0.8625954198473282,,,0.5217391304347826,,3,2,0,0,0,0,0,1,0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,272,0.41544117647058826,0.0,0.0,0.04411764705882353,0.0,0.5042377638078132
30,11560117,당산동,150,11560,2686,2020,당산동,1111055000,서울특별시,종로구,부암동,1111018500,홍지동,2020,종로구,154,131,0,0,23,125,113,0,0,12,0,0,0.8116883116883117,0.8625954198473282,,,0.5217391304347826,,3,2,0,0,0,0,0,1,0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,272,0.41544117647058826,0.0,0.0,0.04411764705882353,0.0,0.5042377638078132
31,11560101,영등포동,513,11560,2687,2020,영등포동,1111055000,서울특별시,종로구,부암동,1111018600,신영동,2020,종로구,154,131,0,0,23,125,113,0,0,12,0,0,0.8116883116883117,0.8625954198473282,,,0.5217391304347826,,3,2,0,0,0,0,0,1,0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,272,0.41544117647058826,0.0,0.0,0.04411764705882353,0.0,0.5042377638078132
32,11560134,양평동,148,11560,2688,2020,양평동,1111056000,서울특별시,종로구,평창동,1111018200,구기동,2020,종로구,175,123,33,19,0,160,115,28,17,0,0,0,0.9142857142857143,0.9349593495934959,0.8484848484848485,0.8947368421052632,,,3,1,0,0,1,1,0,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,613,0.18760195758564438,0.04567699836867863,0.02773246329526917,0.0,0.0,0.7595591453467553
33,11560120,문래동2가,147,11560,2689,2020,문래동2가,1111056000,서울특별시,종로구,평창동,1111018300,평창동,2020,종로구,175,123,33,19,0,160,115,28,17,0,0,0,0.9142857142857143,0.9349593495934959,0.8484848484848485,0.8947368421052632,,,3,1,0,0,1,1,0,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,613,0.18760195758564438,0.04567699836867863,0.02773246329526917,0.0,0.0,0.7595591453467553
34,11560122,문래동4가,146,11560,2690,2020,문래동4가,1111057000,서울특별시,종로구,무악동,1111018700,무악동,2020,종로구,240,240,0,0,0,199,199,0,0,0,0,0,0.8291666666666667,0.8291666666666667,,,,,3,3,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,347,0.5734870317002881,0.0,0.0,0.0,0.0,0.3536503362151778
35,11530111,천왕동,1346,11530,5218,2020,천왕동,1111058000,서울특별시,종로구,교남동,1111017600,교남동,2020,종로구,284,245,39,0,0,243,205,38,0,0,0,0,0.8556338028169014,0.8367346938775511,0.9743589743589743,,,,5,4,0,0,1,0,0,0,0,0.8,0.2,0.0,0.0,0.0,502,0.40836653386454186,0.07569721115537849,0.0,0.0,0.0,0.495040247174567
36,11530108,오류동,1345,11530,5217,2020,오류동,1111058000,서울특별시,종로구,교남동,1111017700,평동,2020,종로구,284,245,39,0,0,243,205,38,0,0,0,0,0.8556338028169014,0.8367346938775511,0.9743589743589743,,,,5,4,0,0,1,0,0,0,0,0.8,0.2,0.0,0.0,0.0,502,0.40836653386454186,0.07569721115537849,0.0,0.0,0.0,0.495040247174567
37,11560102,영등포동1가,145,11560,2691,2020,영등포동1가,1111058000,서울특별시,종로구,교남동,1111017800,송월동,2020,종로구,284,245,39,0,0,243,205,38,0,0,0,0,0.8556338028169014,0.8367346938775511,0.9743589743589743,,,,5,4,0,0,1,0,0,0,0,0.8,0.2,0.0,0.0,0.0,502,0.40836653386454186,0.07569721115537849,0.0,0.0,0.0,0.495040247174567
38,11560123,문래동5가,144,11560,2692,2020,문래동5가,1111058000,서울특별시,종로구,교남동,1111017900,홍파동,2020,종로구,284,245,39,0,0,243,205,38,0,0,0,0,0.8556338028169014,0.8367346938775511,0.9743589743589743,,,,5,4,0,0,1,0,0,0,0,0.8,0.2,0.0,0.0,0.0,502,0.40836653386454186,0.07569721115537849,0.0,0.0,0.0,0.495040247174567
39,11560104,영등포동3가,143,11560,2693,2020,영등포동3가,1111058000,서울특별시,종로구,교남동,1111018000,교북동,2020,종로구,284,245,39,0,0,243,205,38,0,0,0,0,0.8556338028169014,0.8367346938775511,0.9743589743589743,,,,5,4,0,0,1,0,0,0,0,0.8,0.2,0.0,0.0,0.0,502,0.40836653386454186,0.07569721115537849,0.0,0.0,0.0,0.495040247174567
40,11560121,문래동3가,142,11560,2694,2020,문래동3가,1111058000,서울특별시,종로구,교남동,1111018100,행촌동,2020,종로구,284,245,39,0,0,243,205,38,0,0,0,0,0.8556338028169014,0.8367346938775511,0.9743589743589743,,,,5,4,0,0,1,0,0,0,0,0.8,0.2,0.0,0.0,0.0,502,0.40836653386454186,0.07569721115537849,0.0,0.0,0.0,0.495040247174567
41,11560124,문래동6가,141,11560,2695,2020,문래동6가,1111060000,서울특별시,종로구,가회동,1111014600,가회동,2020,종로구,227,49,80,0,98,158,39,61,0,58,0,0,0.6960352422907489,0.7959183673469388,0.7625,,0.5918367346938775,,5,1,0,0,2,0,0,2,0,0.2,0.4,0.0,0.4,0.0,92,0.42391304347826086,0.6630434782608695,0.0,0.6304347826086957,0.0,0.45851818988464954
42,11560107,영등포동6가,140,11560,2696,2020,영등포동6가,1111060000,서울특별시,종로구,가회동,1111014700,재동,2020,종로구,227,49,80,0,98,158,39,61,0,58,0,0,0.6960352422907489,0.7959183673469388,0.7625,,0.5918367346938775,,5,1,0,0,2,0,0,2,0,0.2,0.4,0.0,0.4,0.0,92,0.42391304347826086,0.6630434782608695,0.0,0.6304347826086957,0.0,0.45851818988464954
43,11560103,영등포동2가,139,11560,2697,2020,영등포동2가,1111060000,서울특별시,종로구,가회동,1111014800,계동,2020,종로구,227,49,80,0,98,158,39,61,0,58,0,0,0.6960352422907489,0.7959183673469388,0.7625,,0.5918367346938775,,5,1,0,0,2,0,0,2,0,0.2,0.4,0.0,0.4,0.0,92,0.42391304347826086,0.6630434782608695,0.0,0.6304347826086957,0.0,0.45851818988464954
44,11560125,양평동1가,138,11560,2698,2020,양평동1가,1111060000,서울특별시,종로구,가회동,1111014900,원서동,2020,종로구,227,49,80,0,98,158,39,61,0,58,0,0,0.6960352422907489,0.7959183673469388,0.7625,,0.5918367346938775,,5,1,0,0,2,0,0,2,0,0.2,0.4,0.0,0.4,0.0,92,0.42391304347826086,0.6630434782608695,0.0,0.6304347826086957,0.0,0.45851818988464954
45,11560126,양평동2가,137,11560,2699,2020,양평동2가,1111061500,서울특별시,종로구,종로1.2.3.4가동,1111011900,세종로,2020,종로구,666,97,0,0,520,415,70,0,0,312,49,33,0.6231231231231231,0.7216494845360825,,,0.6,0.673469387755102,11,1,0,1,0,0,0,9,1,0.09090909090909091,0.0,0.0,0.8181818181818182,0.09090909090909091,110,0.6363636363636364,0.0,0.0,2.8363636363636364,0.3,0.2624179943767573
46,11560108,영등포동7가,136,11560,2700,2020,영등포동7가,1111061500,서울특별시,종로구,종로1.2.3.4가동,1111012200,청진동,2020,종로구,666,97,0,0,520,415,70,0,0,312,49,33,0.6231231231231231,0.7216494845360825,,,0.6,0.673469387755102,11,1,0,1,0,0,0,9,1,0.09090909090909091,0.0,0.0,0.8181818181818182,0.09090909090909091,110,0.6363636363636364,0.0,0.0,2.8363636363636364,0.3,0.2624179943767573
47,11560114,당산동4가,135,11560,2701,2020,당산동4가,1111061500,서울특별시,종로구,종로1.2.3.4가동,1111012300,서린동,2020,종로구,666,97,0,0,520,415,70,0,0,312,49,33,0.6231231231231231,0.7216494845360825,,,0.6,0.673469387755102,11,1,0,1,0,0,0,9,1,0.09090909090909091,0.0,0.0,0.8181818181818182,0.09090909090909091,110,0.6363636363636364,0.0,0.0,2.8363636363636364,0.3,0.2624179943767573
48,11560109,영등포동8가,134,11560,2702,2020,영등포동8가,1111061500,서울특별시,종로구,종로1.2.3.4가동,1111012400,수송동,2020,종로구,666,97,0,0,520,415,70,0,0,312,49,33,0.6231231231231231,0.7216494845360825,,,0.6,0.673469387755102,11,1,0,1,0,0,0,9,1,0.09090909090909091,0.0,0.0,0.8181818181818182,0.09090909090909091,110,0.6363636363636364,0.0,0.0,2.8363636363636364,0.3,0.2624179943767573
49,11560127,양평동3가,133,11560,2703,2020,양평동3가,1111061500,서울특별시,종로구,종로1.2.3.4가동,1111012500,중학동,2020,종로구,666,97,0,0,520,415,70,0,0,312,49,33,0.6231231231231231,0.7216494845360825,,,0.6,0.673469387755102,11,1,0,1,0,0,0,9,1,0.09090909090909091,0.0,0.0,0.8181818181818182,0.09090909090909091,110,0.6363636363636364,0.0,0.0,2.8363636363636364,0.3,0.2624179943767573
50,11560133,대림동,132,11560,2704,2020,대림동,1111061500,서울특별시,종로구,종로1.2.3.4가동,1111012600,종로1가,2020,종로구,666,97,0,0,520,415,70,0,0,312,49,33,0.6231231231231231,0.7216494845360825,,,0.6,0.673469387755102,11,1,0,1,0,0,0,9,1,0.09090909090909091,0.0,0.0,0.8181818181818182,0.09090909090909091,110,0.6363636363636364,0.0,0.0,2.8363636363636364,0.3,0.2624179943767573
51,11560128,양평동4가,131,11560,2705,2020,양평동4가,1111061500,서울특별시,종로구,종로1.2.3.4가동,1111012700,공평동,2020,종로구,666,97,0,0,520,415,70,0,0,312,49,33,0.6231231231231231,0.7216494845360825,,,0.6,0.673469387755102,11,1,0,1,0,0,0,9,1,0.09090909090909091,0.0,0.0,0.8181818181818182,0.09090909090909091,110,0.6363636363636364,0.0,0.0,2.8363636363636364,0.3,0.2624179943767573
52,11560132,신길동,833,11560,2706,2020,신길동,1111061500,서울특별시,종로구,종로1.2.3.4가동,1111012800,관훈동,2020,종로구,666,97,0,0,520,415,70,0,0,312,49,33,0.6231231231231231,0.7216494845360825,,,0.6,0.673469387755102,11,1,0,1,0,0,0,9,1,0.09090909090909091,0.0,0.0,0.8181818181818182,0.09090909090909091,110,0.6363636363636364,0.0,0.0,2.8363636363636364,0.3,0.2624179943767573
53,11545102,독산동,35,11545,2707,2020,독산동,1111061500,서울특별시,종로구,종로1.2.3.4가동,1111012900,견지동,2020,종로구,666,97,0,0,520,415,70,0,0,312,49,33,0.6231231231231231,0.7216494845360825,,,0.6,0.673469387755102,11,1,0,1,0,0,0,9,1,0.09090909090909091,0.0,0.0,0.8181818181818182,0.09090909090909091,110,0.6363636363636364,0.0,0.0,2.8363636363636364,0.3,0.2624179943767573
54,11545101,가산동,34,11545,2708,2020,가산동,1111061500,서울특별시,종로구,종로1.2.3.4가동,1111013000,와룡동,2020,종로구,666,97,0,0,520,415,70,0,0,312,49,33,0.6231231231231231,0.7216494845360825,,,0.6,0.673469387755102,11,1,0,1,0,0,0,9,1,0.09090909090909091,0.0,0.0,0.8181818181818182,0.09090909090909091,110,0.6363636363636364,0.0,0.0,2.8363636363636364,0.3,0.2624179943767573
55,11545103,시흥동,33,11545,2709,2020,시흥동,1111061500,서울특별시,종로구,종로1.2.3.4가동,1111013100,권농동,2020,종로구,666,97,0,0,520,415,70,0,0,312,49,33,0.6231231231231231,0.7216494845360825,,,0.6,0.673469387755102,11,1,0,1,0,0,0,9,1,0.09090909090909091,0.0,0.0,0.8181818181818182,0.09090909090909091,110,0.6363636363636364,0.0,0.0,2.8363636363636364,0.3,0.2624179943767573
56,11530107,개봉동,1026,11530,2710,2020,개봉동,1111061500,서울특별시,종로구,종로1.2.3.4가동,1111013200,운니동,2020,종로구,666,97,0,0,520,415,70,0,0,312,49,33,0.6231231231231231,0.7216494845360825,,,0.6,0.673469387755102,11,1,0,1,0,0,0,9,1,0.09090909090909091,0.0,0.0,0.8181818181818182,0.09090909090909091,110,0.6363636363636364,0.0,0.0,2.8363636363636364,0.3,0.2624179943767573
57,11530103,가리봉동,386,11530,2711,2020,가리봉동,1111061500,서울특별시,종로구,종로1.2.3.4가동,1111013300,익선동,2020,종로구,666,97,0,0,520,415,70,0,0,312,49,33,0.6231231231231231,0.7216494845360825,,,0.6,0.673469387755102,11,1,0,1,0,0,0,9,1,0.09090909090909091,0.0,0.0,0.8181818181818182,0.09090909090909091,110,0.6363636363636364,0.0,0.0,2.8363636363636364,0.3,0.2624179943767573
58,11530102,구로동,385,11530,2712,2020,구로동,1111061500,서울특별시,종로구,종로1.2.3.4가동,1111013400,경운동,2020,종로구,666,97,0,0,520,415,70,0,0,312,49,33,0.6231231231231231,0.7216494845360825,,,0.6,0.673469387755102,11,1,0,1,0,0,0,9,1,0.09090909090909091,0.0,0.0,0.8181818181818182,0.09090909090909091,110,0.6363636363636364,0.0,0.0,2.8363636363636364,0.3,0.2624179943767573
59,11530106,고척동,58,11530,2713,2020,고척동,1111061500,서울특별시,종로구,종로1.2.3.4가동,1111013500,관철동,2020,종로구,666,97,0,0,520,415,70,0,0,312,49,33,0.6231231231231231,0.7216494845360825,,,0.6,0.673469387755102,11,1,0,1,0,0,0,9,1,0.09090909090909091,0.0,0.0,0.8181818181818182,0.09090909090909091,110,0.6363636363636364,0.0,0.0,2.8363636363636364,0.3,0.2624179943767573
60,11530110,온수동,56,11530,2714,2020,온수동,1111061500,서울특별시,종로구,종로1.2.3.4가동,1111013600,인사동,2020,종로구,666,97,0,0,520,415,70,0,0,312,49,33,0.6231231231231231,0.7216494845360825,,,0.6,0.673469387755102,11,1,0,1,0,0,0,9,1,0.09090909090909091,0.0,0.0,0.8181818181818182,0.09090909090909091,110,0.6363636363636364,0.0,0.0,2.8363636363636364,0.3,0.2624179943767573
61,11530109,궁동,53,11530,2716,2020,궁동,1111061500,서울특별시,종로구,종로1.2.3.4가동,1111013700,낙원동,2020,종로구,666,97,0,0,520,415,70,0,0,312,49,33,0.6231231231231231,0.7216494845360825,,,0.6,0.673469387755102,11,1,0,1,0,0,0,9,1,0.09090909090909091,0.0,0.0,0.8181818181818182,0.09090909090909091,110,0.6363636363636364,0.0,0.0,2.8363636363636364,0.3,0.2624179943767573
62,11530112,항동,52,11530,2717,2020,항동,1111061500,서울특별시,종로구,종로1.2.3.4가동,1111013800,종로2가,2020,종로구,666,97,0,0,520,415,70,0,0,312,49,33,0.6231231231231231,0.7216494845360825,,,0.6,0.673469387755102,11,1,0,1,0,0,0,9,1,0.09090909090909091,0.0,0.0,0.8181818181818182,0.09090909090909091,110,0.6363636363636364,0.0,0.0,2.8363636363636364,0.3,0.2624179943767573
63,11530101,신도림동,49,11530,2718,2020,신도림동,1111061500,서울특별시,종로구,종로1.2.3.4가동,1111015000,훈정동,2020,종로구,666,97,0,0,520,415,70,0,0,312,49,33,0.6231231231231231,0.7216494845360825,,,0.6,0.673469387755102,11,1,0,1,0,0,0,9,1,0.09090909090909091,0.0,0.0,0.8181818181818182,0.09090909090909091,110,0.6363636363636364,0.0,0.0,2.8363636363636364,0.3,0.2624179943767573
64,11500109,방화동,708,11500,2720,2020,방화동,1111061500,서울특별시,종로구,종로1.2.3.4가동,1111015100,묘동,2020,종로구,666,97,0,0,520,415,70,0,0,312,49,33,0.6231231231231231,0.7216494845360825,,,0.6,0.673469387755102,11,1,0,1,0,0,0,9,1,0.09090909090909091,0.0,0.0,0.8181818181818182,0.09090909090909091,110,0.6363636363636364,0.0,0.0,2.8363636363636364,0.3,0.2624179943767573
